id,original_title,genres,cast,production_companies,year,revenue
13649,High School Musical 2,"['Comedy', 'Drama', 'Family', 'Music']","['ZacEfron', 'VanessaHudgens', 'AshleyTisdale', 'LucasGrabeel', 'CorbinBleu', 'MoniqueColeman', 'BrandonCyrus', 'BartJohnson', 'AlysonReed', 'ChrisWarren', 'Jr.', 'JessicaTuck', 'RobertCurtisBrown', 'MarkL.Taylor', 'RyneSanborn', 'OlesyaRulin', 'KayceeStroh', 'MileyCyrus']",['DisneyChannel'],2007,7000000
325373,Two Lovers and a Bear,"['Drama', 'Romance']","['DaneDeHaan', 'TatianaMaslany', 'GordonPinsent', 'JohnRalston', 'JoelGagne', 'JeffreyR.Smith', 'JohnnyIssaluk', 'PhoenixWilson', 'JosephNakogee', 'YvonneE.Davidson', 'JenniferSoucie', 'VinnieKaretak', 'AshCatherwood', 'JanetHilliard', 'MarieBelleau', 'KakkiPeter', 'AnubhaMomin', 'JustinEdwardSeale', 'DonnoMitoma']",[''],2016,0
334527,Criminal Activities,"['Thriller', 'Crime', 'Drama']","['DanStevens', 'JohnTravolta', 'MichaelPitt', 'JackieEarleHaley', 'TravisAaronWade', 'ChristopherAbbott', 'RobBrown', 'EdiGathegi', 'MorganWolk', 'AlanB.Jones', 'ChrisHaley', 'ChristopherJayGresham', 'BobbyC.King', 'TyroneJenkins', 'RexBaker', 'StanVanPelt', 'DonRobertCass', 'JerryLeeTucker', 'DeidreHarmon', 'KennySantiagoMarrero', 'AricFloyd', 'AnaniasDixon', 'NickLoren', 'LisaCatara']","['NeeNeeProductions', 'CapacityPictures', 'MayDayMovies']",2015,0
2211,Aimee & Jaguar,"['Drama', 'History', 'Romance']","['MariaSchrader', 'JulianeKöhler', 'JohannaWokalek', 'HeikeMakatsch', 'ElisabethDegen', 'DetlevBuck', 'IngeKeller', 'KyraMladeck', 'PeterWeck', 'RoselZech', 'DaniLevy', 'UlrichMatthes', 'DésiréeNick', 'AnetteFelber', 'BarbaraFocke', 'RüdigerHacker']",[''],1999,0
13919,The Chumscrubber,"['Comedy', 'Drama']","['JamieBell', 'CamillaBelle', 'JustinChatwin', 'GlennClose', 'KathiCopeland', 'RoryCulkin', 'ThomasCurtis', 'TimDeKay', 'DavidEllison', 'WilliamFichtner', 'RalphFiennes', 'RichardGleason', 'CarolineGoodall', 'JohnHeard', 'SusanHegarty', 'LaurenHolly', 'JasonIsaacs', 'AllisonJanney', 'JoshJanowicz', 'EricJungmann', 'Carrie-AnneMoss', 'JeffParise', 'LouTaylorPucci', 'LauraShanahan', 'ScottSpiro', 'MaxVanVille', 'RitaWilson', 'RachelZeskind']","['LawrenceBenderProductions', 'ElCaminoPictures', 'GoFishPictures']",2005,0
14576,Shade,"['Action', 'Thriller', 'Crime']","['StuartTownsend', 'GabrielByrne', 'ThandieNewton', 'JamieFoxx', 'RogerGuenveurSmith', 'MelanieGriffith', 'SylvesterStallone', 'RodneyRowland', 'StacieRandall', 'ErikaNann', 'BoHopkins', 'DinaMerrill', 'MarkBooneJunior', 'HalHolbrook', 'MichaelDorn', 'PatrickBauchau', 'TonyAmendola', 'B-Real', 'CharlesRocket']","['CobaltMediaGroup', 'JudgementPictures', 'HammondEntertainment']",2003,0
82505,House at the End of the Street,"['Horror', 'Thriller']","['JenniferLawrence', 'MaxThieriot', 'ElisabethShue', 'GilBellows', 'NolanGerardFunk', 'EvaLink', 'AllieMacDonald', 'JordanHayes', 'KristaBridges', 'JamesThomas', 'HaileeSisera', 'CraigEldridge', 'JonathanHiggins', 'OlivierSurprenant', 'LoriAlter', 'JoyTanner', 'BobbyOsborne', 'GraceTucker-Duguay', 'WillSeatleBowes', 'JonMcLaren', 'JohnHealy', 'JasmineChan', 'JonathanMalen', 'ClaudiaJurt']","['ABiggerBoat', 'RelativityMedia', 'FilmNationEntertainment']",2012,44287131
46738,Incendies,"['Drama', 'War', 'Mystery']","['LubnaAzabal', 'MélissaDésormeaux-Poulin', 'MaximGaudette', 'RémyGirard', 'AllenAltman', 'AbdelghafourElaaziz', 'DominiqueBriand', 'FrédéricPaquet', 'AhmadMassad', 'JohnDunn-Hill', 'JackieSawiris', 'LaraAtalla', 'BayaBelal', 'YousefShweihat', 'KarimBabin', 'MohamedMajd', 'MustafaKamel', 'HusseinSami', 'HamedNajem', 'BaderAlami', 'MajidaHussein', 'AsriahNijres', 'NadiaEssadiqi']","['TSProductions', 'Microscope', 'PhiGroup']",2010,7103838
38970,Ricordati di me,"['Drama', 'Comedy', 'Romance']","['FabrizioBentivoglio', 'LauraMorante', 'MonicaBellucci', 'SilvioMuccino', 'NicolettaRomanoff', 'GabrieleLavia', 'EnricoSilvestrin', 'SilviaCohen', 'AlbertoGimignani', 'AmandaSandrelli', 'BlasRoca-Rey', 'PietroTaricone', 'GiuliaMichelini', 'MariaChiaraAugenti', 'AndreaRoncato', 'StefanoSantospago', 'IsabellaOrsini', 'GuaiaMarini', 'LucaJurman', 'ClemenzaFantoni']","['Fandango', 'MedusaFilm', 'Tele+', 'ViceVersaFilm']",2003,0
41009,Perrier’s Bounty,"['Action', 'Comedy', 'Crime', 'Drama']","['CillianMurphy', 'BrendanGleeson', 'JimBroadbent', 'PadraicDelaney', 'NatalieBritton', 'GabrielByrne', 'JodieWhittaker', 'BrendanCoyle', 'MichaelMcElhatton', 'DonWycherley', 'ConlethHill', 'DomhnallGleeson', 'PatMcCabe', 'NedDennehy', 'GlennSpeers', 'LiamCunningham', 'BrendanDempsey']","['PremierePicture', 'IrishFilmBoard', 'ParallelFilmProductions']",2009,0
7347,Tropa de Elite,"['Drama', 'Action', 'Crime']","['WagnerMoura', 'CaioJunqueira', 'AndréRamiro', 'MilhemCortaz', 'FernandaMachado', 'MariaRibeiro', 'FábioLago', 'ErickOliveira', 'MarceloEscorel', 'RobertaSantiago']","['TheWeinsteinCompany', 'ZazenProduções', 'EstúdiosMega', 'QuantaCentrodeProduçõesCinematográficas', 'CostaFilms', 'Posto9', 'FeijãoFilmes', 'UniversalPicturesdoBrasil']",2007,0
250546,Annabelle,['Horror'],"['AnnabelleWallis', 'WardHorton', 'TonyAmendola', 'AlfreWoodard', 'EricLadin', '""KerryOMalley""', 'BrianHowe', 'IvarBrogger', 'GabrielBateman', 'ShilohNelson', 'MorgannaBridgers', 'MichelleRomano', 'PaigeDiaz', '""TreeOToole""', 'TrampasThompson', 'CamdenSinger', 'KeiraDaniels', 'RichardAllanJones', 'ChristopherShaw', 'GeoffWehner', 'SashaSheldon', 'RobinPearsonRose', 'JosephBishara']","['NewLineCinema', 'TheSafranCompany', 'EvergreenMediaGroup', 'RatPac-DuneEntertainment']",2014,255273813
38415,Bran Nue Dae,"['Comedy', 'Drama', 'Foreign', 'Romance']","['RockyMcKenzie', 'GeoffreyRush', 'JessicaMauboy', 'ErnieDingo', 'MissyHiggins']",[''],2009,7
650,Boyz n the Hood,"['Crime', 'Drama']","['LaurenceFishburne', 'CubaGoodingJr.', 'IceCube', 'MorrisChestnut', 'AngelaBassett', 'NiaLong', 'TyraFerrell', 'LexieBigham', 'DesiArnezHinesII', 'JohnCothran', 'Jr.', 'JessieLawrenceFerguson', 'TammyHanson', 'ReginaKing']",['ColumbiaPicturesCorporation'],1991,57504069
16620,La Bamba,"['Drama', 'Music']","['LouDiamondPhillips', 'DaniellevonZerneck', 'ElizabethPeña', 'RosannaDeSoto', 'EsaiMorales', 'JoePantoliano', 'RickDees', 'MarshallCrenshaw', 'BrianSetzer', 'DanielValdez', 'HowardHuntsberry', 'FelipeCantu', 'EddieFrias', 'MikeMoroff', 'GeoffreyRivas', 'SamAnderson', 'MaggieGwinn', 'JeffreyAlanChandler', 'StephenLee', 'JohnQuade', 'LettieIbarra', 'DianeRodriguez', 'KatieValdez', 'GloriaBalcorta', 'ErnestoHernández', 'NobleWillingham', 'ThomPintello', 'StephenF.Schmidt', 'RosannaLocke', 'KimSebastian', 'DyanaOrtelli', 'AndyGriggs', 'ArtK.Koustik', 'TonyGenaro', 'AllisonRobinson', 'HunterPayne', 'JoeMiller', 'MaryAnnTanedo', 'BarbJittner', 'BrianRussell', 'YolandaMartinezOlivarri', 'FrankAragon', 'LindaHoldahl', 'ThomasRosales', 'Jr.', 'MatthewShields', 'ReynaldoSilva', 'ConnieValenzuela']","['ColumbiaPicturesCorporation', 'NewVisionsPictures']",1987,54215416
25113,The Four Seasons,"['Comedy', 'Drama', 'Romance']","['AlanAlda', 'CarolBurnett', 'LenCariou', 'SandyDennis', 'RitaMoreno', 'JackWeston', 'BessArmstrong']",['UniversalPictures'],1981,0
11033,Dressed to Kill,"['Horror', 'Mystery', 'Thriller']","['MichaelCaine', 'AngieDickinson', 'NancyAllen', 'KeithGordon', 'DennisFranz', 'DavidMargulies', 'KenBaker', 'SusannaClemm', 'BrandonMaggart', 'AmalieCollier', 'MaryDavenport', 'AnnekaDiLorenzo', 'NormanEvans', 'RobbieL.McDermott']","['FilmwaysPictures', 'Cinema77Films']",1980,31899000
34723,The Adventures of Huck Finn,"['Action', 'Adventure', 'Drama', 'Family']","['ElijahWood', 'CourtneyB.Vance', 'RobbieColtrane', 'JasonRobards', 'RonPerlman', 'DanaIvey', 'AnneHeche']",['WaltDisneyPictures'],1993,0
9430,Go,"['Crime', 'Comedy', 'Thriller']","['SarahPolley', 'KatieHolmes', 'JayMohr', 'TimothyOlyphant', 'WilliamFichtner', 'ScottWolf', 'RobertPeters', 'SuzanneKrull', 'DesmondAskew', 'NathanBexton', 'MelissaMcCarthy', 'TayeDiggs', 'BreckinMeyer', 'JamesDuval', 'JaneKrakowski', 'JayPaulson', 'KatharineTowne']",['ColumbiaPictures'],1999,28451622
8998,Friends with Money,"['Comedy', 'Drama', 'Romance']","['CatherineKeener', 'JasonIsaacs', 'TimmSharp', 'JenniferAniston', 'JoanCusack', 'GregGermann', 'HaileyNoelleJohnson', 'SimonMcBurney', 'FrancesMcDormand', 'MarinHinkle', 'TyBurrell', 'ScottCaan', 'BobStephenson']",['SonyPictures'],2006,13368437
10514,The Andromeda Strain,"['ScienceFiction', 'Thriller']","['ArthurHill', 'DavidWayne', 'JamesOlson', 'KateReid', 'PaulaKelly', 'GeorgeMitchell', 'RamonBieri', 'PeterHobbs', 'KermitMurdock', '""RichardOBrien""', 'EricChristmas', 'MarkJenkins', 'PeterHelm', 'JoeDiReda', 'CarlReindel', 'KenSwofford', 'FrancesReid', 'RichardBull', 'JohnCarter', 'GlennLangan', 'SandradeBruin', 'SusanBrown']",['UniversalPictures'],1971,12376563
10496,Bats,"['Horror', 'Thriller']","['LouDiamondPhillips', 'DinaMeyer', 'BobGunton', 'LeonRobinson', 'CarlosJacott', 'DavidMcConnell', 'MarciaDangerfield', 'OscarRowland', 'JulianaJohnson', 'NedBellamy', 'GeorgeGerdes', 'JamesSie']",['DestinationFilms'],1999,10
1591,Nirgendwo in Afrika,['Drama'],"['JulianeKöhler', 'MerabNinidze', 'SidedeOnyulo', 'MatthiasHabich', 'LeaKurka', 'KarolineEckertz', 'GerdHeinz', 'HildegardSchmahl', 'MarittaHorwarth', 'RegineZimmermann', 'MarianLösch', 'GabrielleOdinis', 'BettinaRedlich', 'JuliaLeidl', 'MechthildGroßmann', 'BelaKlentze', 'PeterLenaeku', 'SilasKerati', 'Kanyaman', 'AndyRashleigh', 'AnthonyBate', 'DavidMichaels', 'SteveWeston', 'DianeKeen', 'AndrewSachs']","['MTMCineteve', 'BavariaFilm', 'ConstantinFilmProduktion', 'MediaCooperationOne']",2001,0
76025,Shame,['Drama'],"['MichaelFassbender', 'CareyMulligan', 'JamesBadgeDale', 'NicoleBeharie', 'AlexManette', 'HannahWare', 'AnnaRoseHopkins', 'ElizabethMasucci', 'RachelFarrar', 'LorenOmer', 'LucyWalters', 'AmyHargreaves', 'MartaMilans']","['HanWayFilms', 'UKFilmCouncil', 'AllianceFilms', 'See-SawFilms', 'Film4', 'LipsyncProductions']",2011,17693675
4836,Layer Cake,"['Drama', 'Thriller', 'Crime']","['DanielCraig', 'TomHardy', 'ColmMeaney', 'GeorgeHarris', 'SallyHawkins', 'KennethCranham', 'JamieForeman', 'SiennaMiller', 'MichaelGambon', 'BenWhishaw', 'DraganMićanović', 'StephenWalters', 'LouisEmerick', 'DexterFletcher', 'TamerHassan', 'JasonFlemyng', 'NathalieLunghi', 'RabAffleck']","['SonyPicturesClassics', 'MarvFilms']",2004,11850214
14631,The Work and the Glory II: American Zion,['Drama'],"['SamHennings', 'BrendaStrong', 'EricJohnson', 'AlexanderCarroll', 'BrightonHertford', 'KimberlyVaradi', 'ColinFord', 'EmilyPodleski']",[''],2005,2025032
87499,The East,"['Drama', 'Thriller']","['BritMarling', 'AlexanderSkarsgård', 'EllenPage', 'TobyKebbell', 'ShilohFernandez', 'AldisHodge', 'DanielleMacdonald', 'HillaryBaack', 'PatriciaClarkson', 'JasonRitter', 'JuliaOrmond', 'BillyMagnussen', 'WilburFitzgerald', 'JohnNeisler', 'JameySheridan']",['ScottFreeProductions'],2013,2401510
18923,A Home at the End of the World,"['Romance', 'Drama']","['ColinFarrell', 'DallasRoberts', 'RobinWright', 'SissySpacek', 'RyanDonowho', 'ErikSmith', 'HarrisAllan', 'AndrewChalmers', 'RonLea']","['KillerFilms', 'Hart-SharpEntertainment']",2004,1548955
26665,Aberdeen,"['Drama', 'Comedy', 'Foreign']","['StellanSkarsgård', 'LenaHeadey', 'IanHart', 'CharlotteRampling', 'LouiseGoodall', 'JasonHetherington', 'KateLynnEvans', 'JohnKilloran', 'JohnHarwood', 'JeanAnderson']",['FilmfabrikenBalticSeaAB'],2000,0
28089,The Messenger,"['Drama', 'History']","['BenFoster', 'WoodyHarrelson', 'JenaMalone', 'EamonnWalker', 'SamanthaMorton', 'SteveBuscemi', 'DaleSoules', 'StevieRayDallimore', 'MichaelChernus', 'MarcelineHugot', 'LindsayMichelleNader', 'GaiusCharles', 'BrendanSextonIII', 'PeterFrancisJames']",['OscilloscopeLaboratories'],2009,1521261
62255,Tracker,"['Action', 'Drama', 'Thriller', 'Adventure']","['RayWinstone', 'TemueraMorrison', 'AndyAnderson', 'GarethReeves', 'MarkMitchinson', 'DanielMusgrove', 'TimMcLachlan', 'JedBrophy']","['T.H.E.Films', 'PhoenixWiley', 'EdenFilms']",2010,0
5708,Control,['Drama'],"['SamRiley', 'SamanthaMorton', 'AlexandraMariaLara', 'JoeAnderson', 'JamesAnthonyPearson', 'TobyKebbell', 'CraigParkinson', 'HarryTreadaway', 'MatthewMcNulty', 'AndrewSheridan', 'RobertShelly', 'RichardBremmer', 'TanyaMyers', 'TanyaMyers', 'MarthaMyersLowe', 'MaryJoRandle', 'BenNaylor', 'MargaretJackman', 'JohnCooperClarke', 'GeorgeNewton', 'DavidWhittington', 'AngusAddenbrooke', 'NicolaHarrison', 'JuneAlliss', 'TimPlester', 'HerbertGrönemeyer', 'LauraChambers', 'JosephMarshall', 'MonicaAxelsson', 'LottiCloss', 'JoannaSwain', 'EadyWilliams']","['BeckerInternational', 'Claraflora', 'EMMedia', 'NorthSee', 'WeinsteinCompany', 'The']",2007,8159508
218,The Terminator,"['Action', 'Thriller', 'ScienceFiction']","['ArnoldSchwarzenegger', 'MichaelBiehn', 'LindaHamilton', 'PaulWinfield', 'LanceHenriksen', 'BessMotta', 'EarlBoen', 'RickRossovich', 'BillPaxton', 'BrianThompson', 'FrancoColumbu', 'DickMiller', 'JoeFarago', 'ShawnSchepps', 'BruceM.Kerner', 'BradRearden', 'WilliamWisherJr.', 'KenFritz', 'HettieLynneHurtes', 'PhilipGordon', 'StanYale', 'LeslieMorris', 'HughFarrington', 'HarrietMedin', 'JamesRalston', 'WayneStone', 'JohnE.Bristol', 'PatrickPinney', 'GregRobbins', 'MarianneMuellerleile', 'MarianGreen', 'J.RandolphHarrison', 'DarrellMapson']","['OrionPictures', 'PacificWestern', 'HemdaleFilm', 'Cinema84', 'EuroFilmFunding']",1984,78371200
338,"Good bye, Lenin!","['Comedy', 'Drama', 'Romance']","['DanielBrühl', 'KatrinSass', 'ChulpanKhamatova', 'MariaSimon', 'FlorianLukas', 'AlexanderBeyer', 'BurghartKlaußner', 'MichaelGwisdek', 'ChristineSchorn', 'JürgenHoltz', 'JochenStern', 'StefanWalz', 'EberhardKirchberg', 'Hans-UweBauer', 'JürgenVogel', 'ElkeWerner']","['WDR', 'Arte', 'X-FilmeCreativePool']",2003,79384880
21641,The Damned United,['Drama'],"['MichaelSheen', 'TimothySpall', 'ColmMeaney', 'JimBroadbent', 'MauriceRoeves', 'StephenGraham', 'HenryGoodman', 'MarkBazeley', 'GilesAlderson', 'MartinCompston', 'DavidRoper', 'JimmyReddington', 'PeterMcDonald', 'OliverStokes', 'RyanDay', 'RalphIneson', 'ElizabethCarling', 'BrianMcCardie', 'SydneyWade', 'JoeDempsie', 'MarkCameron', 'ColinHarris', 'LiamThomas', 'TerenceHarvey', 'PaulBown', 'GillianWaugh']","['BBCFilms', 'ColumbiaPicturesCorporation', 'ScreenYorkshire', 'LeftBankPictures', 'ScreenYorkshireProductionFund']",2009,0
10925,The Return of the Living Dead,"['Comedy', 'Horror']","['CluGulager', 'JamesKaren', 'DonCalfa', 'ThomMathews', 'JohnPhilbin', 'LinneaQuigley', 'JewelShepard', 'MiguelA.Núñez', 'Jr.', 'BeverlyRandolph', 'BrianPeck', 'MarkVenturini', 'JonathanTerry', 'CathleenCordell', 'DrewDeighan', 'JamesDalesandro']","['HemdaleFilmCorporation', 'FoxFilmsLtd.', 'Cinema84']",1985,14237000
2293,Mallrats,"['Romance', 'Comedy']","['JasonLee', 'JeremyLondon', 'ShannenDoherty', 'ClaireForlani', 'BenAffleck', 'JoeyLaurenAdams', 'MichaelRooker', 'JasonMewes', 'KevinSmith', 'PriscillaBarnes', 'RenéeHumphrey', 'EthanSuplee', 'StanLee', '""BrianOHalloran""', 'Sven-OleThorsen', 'ScottMosier', 'WaltFlanagan', 'BryanJohnson']","['GramercyPictures', 'AlphavilleFilms', 'ViewAskewProductions']",1995,2122561
621,Grease,['Romance'],"['JohnTravolta', 'OliviaNewton-John', 'StockardChanning', 'JeffConaway', 'DidiConn', 'BarryPearl', 'MichaelTucci', 'KellyWard', 'JamieDonnelly', 'DinahManoff', 'EveArden', 'EddByrnes', 'SidCaesar', 'DodyGoodman', 'SusanBuckner', 'EllenTravolta', 'AnnetteCharles', 'DennisStewart', 'JoanBlondell', 'EddieDeezen', 'FannieFlagg', 'LorenzoLamas', 'FrankieAvalon']","['ParamountPictures', 'RobertStigwoodOrganization(RSO)']",1978,181813770
792,Platoon,"['Drama', 'War', 'Action']","['TomBerenger', 'CharlieSheen', 'WillemDafoe', 'ForestWhitaker', 'JohnC.McGinley', 'KevinDillon', 'JohnnyDepp', 'FrancescoQuinn', 'RichardEdson', 'KeithDavid', 'MarkMoses', 'ChrisPedersen', 'OliverStone', 'CorkeyFord', 'CoreyGlover', 'BobOrwig', 'DavidNeidorf', 'TonyTodd', 'KevinEshelman', 'JamesTerryMcIlvain', 'IvanKane', 'PaulSanchez', 'DaleDye', 'NickNicholson', 'WarrenMcLean', 'H.GordonBoos', 'BradCassini', '""RobertRockGalotti""', 'EricHahn', 'HenryStrzalkowski', 'ReggieJohnson']","['OrionPictures', 'HemdaleFilmCorporation']",1986,138530565
1777,Fahrenheit 9/11,['Documentary'],"['RobertDeNiro', 'MichaelMoore', 'GeorgeW.Bush', 'BenAffleck', 'StevieWonder', 'AlGore', 'SaddamHussein', 'GeorgeH.W.Bush', 'RickyMartin', 'OsamaBinLaden', 'LarryKing', 'BillClinton', 'DonaldRumsfeld', 'CondoleezzaRice', 'TonyBlair', 'BritneySpears', 'ColinPowell']","['BIMDistribuzione', 'FellowshipAdventureGroup']",2004,119114517
642,Butch Cassidy and the Sundance Kid,"['History', 'Drama', 'Western', 'Crime']","['PaulNewman', 'RobertRedford', 'KatharineRoss', 'StrotherMartin', 'HenryJones', 'JeffCorey', 'GeorgeFurth', 'ClorisLeachman', 'TedCassidy', 'KennethMars', 'DonnellyRhodes', 'JodyGilbert', 'TimothyScott', 'DonKeefer', 'CharlesDierkop', 'PanchoCórdova', 'NelsonOlmsted', 'PaulBryar', 'SamElliott', 'CharlesAkins', 'EricSinclair']","['TwentiethCenturyFoxFilmCorporation', 'CampanileProductions', 'Newman-ForemanProductions']",1969,102308889
433,Mary Poppins,"['Comedy', 'Family', 'Fantasy']","['JulieAndrews', 'DickVanDyke', 'DavidTomlinson', 'GlynisJohns', 'HermioneBaddeley', 'RetaShaw', 'KarenDotrice', 'MatthewGarber', 'ElsaLanchester', 'ArthurTreacher', 'ReginaldOwen', 'EdWynn', 'JaneDarwell', 'ArthurMalet', 'JamesLogan', 'DonBarclay', 'AlmaLawton', 'MarjorieEaton', 'MarjorieBennett', 'LarriThomas']",['WaltDisneyProductions'],1964,102272727
16619,Ordinary People,['Drama'],"['DonaldSutherland', 'MaryTylerMoore', 'JuddHirsch', 'TimothyHutton', 'M.EmmetWalsh', 'ElizabethMcGovern', 'DinahManoff', 'FredricLehne', 'JamesSikking', 'BasilHoffman', 'ScottDoebler', 'QuinnK.Redeker', 'MariclareCostello', 'MegMundy', 'ElizabethHubbard', 'AdamBaldwin', 'RichardWhiting']","['ParamountPictures', 'WildwoodEnterprises']",1980,0
1725,West Side Story,"['Crime', 'Drama', 'Music']","['NatalieWood', 'RichardBeymer', 'RussTamblyn', 'RitaMoreno', 'GeorgeChakiris', 'SimonOakland', 'NedGlass', 'WilliamBramley', 'TuckerSmith', 'TonyMordente', 'DavidWinters', 'EliotFeld', 'BertMichaels', 'DavidBean', 'RobertBanas', 'ScooterTeague', 'HarveyEvans', 'TommyAbbott', 'SusanOakes', 'GinaTrikonis', '""CaroleDAndrea""', 'JoseDeVega', 'JayNorman', 'GusTrikonis', 'EddieVerso', 'JaimeRogers', 'LarryRoquemore', 'RobertE.Thompson', 'NickNavarro', 'RudyDelCampo', 'AndreTayir', 'YvonneOthon', 'SuzieKaye', 'JoanneMiya', 'JohnAstin', 'PennySanton']","['UnitedArtists', 'SevenArts', 'MirischPictures']",1961,43656822
11977,Caddyshack,['Comedy'],"['ChevyChase', 'RodneyDangerfield', 'TedKnight', '""MichaelOKeefe""', 'BillMurray', 'SarahHolcomb', 'ScottColomby', 'CindyMorgan', 'DanResin', 'HenryWilcoxon', 'ElaineAiken', 'AlbertSalmi', 'AnnRyerson', 'BrianDoyle-Murray', 'HamiltonMitchell', 'PeterBerkrot', 'JohnF.BarmonJr.', 'LoisKibbee', 'BrianMcConnachie', 'ScottPowell', 'AnnCrilley', 'CordisHeard', 'ScottSudden', 'JackieDavis', 'ThomasA.Carlin', 'MinervaScelza', 'KennethBurritt', 'RebeccaBurritt', 'BarbaraKeegan', 'ScottJackson', 'RonFrank', 'PatriciaWilcox', 'DebiFrank', 'TonyGulliver', 'KimBordeaux', 'LoriLowe', 'MarcusBreece', 'MarkChiriboga', 'FredBuch', 'FrankSchuller', 'MelPape', 'MargeMcKenna', 'BruceMcLaughlin', 'DennisMcCormack', 'VioletRamis', 'JudyArman', 'Dr.Dow', 'PaigeCoffman', 'DonnaM.Wiggin', 'JamesHotchkiss', 'DebbieHoward', 'DouglasKenney', 'JohnMurray', 'TedSwanson', 'AnnaUpstrom']","['OrionPictures', 'WarnerBros.']",1980,39846344
20322,The Brothers,"['Comedy', 'Drama', 'Romance']","['MorrisChestnut', 'D.L.Hughley', 'BillBellamy', 'ShemarMoore', 'TatyanaAli', 'JeniferLewis', 'TamalaJones', 'GabrielleUnion']",[''],2001,0
16158,The Wood,"['Comedy', 'Drama', 'Romance']","['OmarEpps', 'RichardT.Jones', 'TayeDiggs', 'MalindaWilliams', 'SeanNelson', 'DuaneFinley', 'TrentCameron', '""DeAundreBonds""', 'TamalaJones', 'SanaaLathan', 'LisaRayeMcCoy']",['MTVFilms'],1999,25059640
629,The Usual Suspects,"['Drama', 'Crime', 'Thriller']","['StephenBaldwin', 'GabrielByrne', 'ChazzPalminteri', 'KevinPollak', 'PetePostlethwaite', 'KevinSpacey', 'SuzyAmis', 'GiancarloEsposito', 'BeniciodelToro', 'DanHedaya', 'PaulBartel', 'CarlBressler', 'ChristineEstabrook', 'ClarkGregg', 'MorganHunter', 'LouisLombardi', 'FrankMedrano', 'RonGilbert']","['BlueParrotProductions', 'BadHatHarryProductions']",1995,23341568
10160,A Nightmare on Elm Street 5: The Dream Child,"['Horror', 'Thriller']","['RobertEnglund', 'LisaWilcox', 'ErikaAnderson', 'ValorieArmstrong', 'MichaelAshton', 'KellyJoMinter', 'DannyHassel', 'NicholasMele', 'JoeSeely', 'BurrDeBenning', 'ClarenceFelder', 'BeatriceBoepple', 'MattBorlenghi', 'NobleCraig', 'E.R.Davies', 'BethDePatie', 'WillEgan', 'StaceyElliott', 'StevenGrives', 'WhitHertford', 'JenniferHonneus', 'JakeJacobs', 'AnnieLamaje', 'GerryLoew', 'KaraMarie', 'RoxanneMayweather', 'DonMaxwell', 'JohnR.Murray', 'MarnettePatterson', 'CameronPerry', 'MarcSiegler', 'MichaelBaileySmith', 'PatSturges', 'CesarAnthonyTorres', 'PeterTrencher', 'WallyGeorge', 'RonArmstrong', 'TedNugent', 'RudySarzo', 'JillAdler', 'VictorA.Haddox', 'JamesVallo', 'EricSinger']",['NewLineCinema'],1989,22168359
11452,National Lampoon’s Van Wilder,"['Comedy', 'Romance']","['RyanReynolds', 'TaraReid', 'TimMatheson', 'KalPenn', 'SimonHelberg', 'TeckHolmes', 'DeonRichmond', 'AlexBurns', 'PaulGleason', 'DanielCosgrove', 'EmilyRutherfurd', 'KimSmith', 'LydiaHull']","['TapestryFilms', 'ArtisanEntertainment']",2002,38275483
12163,The Wrestler,"['Drama', 'Romance']","['MickeyRourke', 'MarisaTomei', 'EvanRachelWood', 'MarkMargolis', 'ToddBarry', 'JudahFriedlander', 'ErnestMiller', 'AjayNaidu', 'WassStevens', '""JohnDLeo""', 'GreggBello', 'DylanKeithSummers', 'DonnettaLaviniaGrays', 'ArminAmiri', 'MarciaJeanKurtz', 'RyanLynn', 'MichaelDrayer', 'AlyssaBresnahan', 'VernonCampbell', 'BernadettePenotti', 'JohnnyValiant', 'RonKillings', 'GiovanniRoselli', 'RobertD.Siegel', 'ScottFranklin', 'SylviaKauders', 'RebeccaDarke', 'E.J.Carroll', 'AbrahamAronofsky', 'CharlotteAronofsky', 'JenCohn', 'TyroneScott', 'DouglasCrosby', 'LarryMercer', 'JonTrosky', 'BrianHeffron', 'ClaudioCastagnoli', 'DavidJohnMarkland', 'JessLiaudin', 'CharlesRenner', 'AlexWhybrow', 'OliviaBaseman', 'SakinahBingham', 'MattCannon', 'PeterConboy', 'EvanGinzburg', 'RyanTygh', 'BrandonDiCamillo', 'Anna-KarinEskilsson', 'CoryKastle', 'RobertOppel', 'PiperKenny', 'MichaelMarino', 'RafaelaOchoa', 'BillWalters', 'EricSantamaria', 'ErikaSmith', 'PaulThornton', 'BenVanBergen', 'EmmanuelYarborough', 'AndrewAnderson', 'Pappadon', 'JaySantana', 'RobertStrauss', 'NickBerk', 'DarnellKittrell', 'NateHatred', '""LloydAnoai""', 'JamarShipman', 'JamesManley', 'JohnCorson', 'DustinHoward', 'StevenHaworth', 'KristopherCope']","['SaturnFilms', 'WildBunch', 'ProtozoaPictures', 'TopRope']",2008,44703995
32275,Duel in the Sun,['Western'],"['JenniferJones', 'JosephCotten', 'GregoryPeck', 'LionelBarrymore', 'HerbertMarshall', 'LillianGish', 'WalterHuston', 'CharlesBickford', 'HarryCarey', 'JoanTetzel', 'TillyLosch', 'ButterflyMcQueen', 'ScottMcKay', 'OttoKruger', 'SidneyBlackmer']","['TheSelznikStudio', 'VanguardFilms']",1946,20400000
